t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
1837,889.89,26.98,5.42,0,1142.4,77,0.875795998,666.4
1838,854.72,26.97,5.25,0,976.8,77,0.064098618,569.8
1839,736.35,26.96,5.12,0,742.8,77,0.338625516,433.3
1840,572.11,26.94,5.14,0,440.4,77,0.871868604,256.9
1841,390.11,26.96,5.23,0,147.6,77,0.674491145,86.1
1842,68,26.98,5.26,0,0,77,0.21648485,0
1843,0,26.94,5.27,0,0,77,0.326710351,0
1844,0,26.95,5.28,0,0,77,0.196977483,0
1845,0,26.98,5.34,0,0,77,0.180913766,0
1846,0,26.97,5.51,0,0,77,0.965504379,0
1847,0,26.94,5.82,0,0,77,0.950617325,0
1848,0,26.9,6.2,0,0,78,0.416298026,0
1849,0,26.85,6.55,0,0,78,0.177032185,0
1850,0,26.8,6.75,0,0,78,0.317928531,0
1851,0,26.79,6.82,0,0,78,0.77536552,0
1852,0,26.81,6.72,0,0,78,0.830310197,0
1853,0,26.85,6.49,0,0,78,0.436900564,0
1854,0,26.88,6.27,0,98.4,78,0.772104381,57.4
1855,7.16,26.93,6.12,0,422.4,78,0.136416607,246.4
1856,127.02,26.98,6.03,0,760.8,78,0.173060325,443.8
1857,334.74,27.05,5.94,0,992.4,78,0.119296243,578.9
1858,522.48,27.1,5.82,0,1153.2,78,0.381968358,672.7
1859,724.33,27.1,5.63,0,1.236,78,0.792725168,0.721
1860,845.56,27.07,5.39,0,1.2312,78,0.22103141,0.7182
1861,848.88,27.06,5.25,0,1142.4,78,0.254406812,666.4
1862,873.49,27.05,5.18,0,976.8,78,0.163109293,569.8
1863,778.18,27.04,5.2,0,742.8,78,0.70370622,433.3
1864,613.19,27.04,5.23,0,440.4,78,0.104490222,256.9
1865,398.52,27,5.26,0,147.6,78,0.762982276,86.1
1866,65.97,26.91,5.3,0,0,78,0.331078678,0
1867,0,26.83,5.37,0,0,78,0.819080979,0
1868,0,26.79,5.39,0,0,78,0.830548515,0
1869,0,26.76,5.36,0,0,78,0.342311432,0
1870,0,26.73,5.38,0,0,78,0.176180019,0
1871,0,26.69,5.48,0,0,78,0.706716448,0
1872,0,26.66,5.65,0,0,79,0.682959444,0
1873,0,26.63,5.86,0,0,79,0.446278194,0
1874,0,26.62,6.05,0,0,79,0.191223703,0
1875,0,26.64,6.08,0,0,79,0.748571734,0
1876,0,26.66,5.93,0,0,79,0.772454265,0
1877,0,26.73,5.68,0,0,79,0.214663009,0
1878,0,26.8,5.42,0,98.4,79,0.476318553,57.4
1879,10.75,26.9,5.27,0,422.4,79,0.80173773,246.4
1880,158.42,26.99,5.24,0,760.8,79,0.181635667,443.8
1881,360.27,27.1,5.19,0,992.4,79,0.965448429,578.9
1882,587.43,27.23,5.11,0,1153.2,79,0.245601783,672.7
1883,783.75,27.31,4.95,0,1.236,79,0.127496449,0.721
1884,876.31,27.37,4.73,0,1.2312,79,0.581838725,0.7182
1885,928.26,27.42,4.58,0,1142.4,79,0.187804591,666.4
1886,916.79,27.45,4.56,0,976.8,79,0.622433558,569.8
1887,800.39,27.48,4.67,0,742.8,79,0.834100719,433.3
1888,579.92,27.48,4.96,0,440.4,79,0.145055126,256.9
1889,402.45,27.47,5.39,0,147.6,79,0.105282581,86.1
1890,65.92,27.44,5.87,0,0,79,0.383912034,0
1891,0,27.42,6.26,0,0,79,0.668706718,0
1892,0,27.4,6.51,0,0,79,0.650355082,0
1893,0,27.37,6.65,0,0,79,0.38492888,0
1894,0,27.3,6.73,0,0,79,0.494605385,0
1895,0,27.19,6.75,0,0,79,0.29699697,0
1896,0,27.06,6.78,0,0,80,0.08089479,0
1897,0,26.91,6.85,0,0,80,0.737567053,0
1898,0,26.77,6.98,0,0,80,0.264319438,0
1899,0,26.65,7.22,0,0,80,0.035705291,0
1900,0,26.54,7.5,0,0,80,0.449048898,0
1901,0,26.44,7.79,0,0,80,0.709925903,0
1902,0,26.38,8.02,0,98.4,80,0.676075879,57.4
1903,10.94,26.37,8.04,0,422.4,80,0.411198832,246.4
1904,153.13,26.39,7.92,0,760.8,80,0.854092739,443.8
1905,361.32,26.46,7.78,0,992.4,80,0.427292772,578.9
1906,570.75,26.5,7.54,0,1153.2,80,0.283965502,672.7
1907,754.26,26.53,7.24,0,1.236,80,0.352556281,0.721
1908,754.35,26.53,6.87,0,1.2312,80,0.510525533,0.7182
1909,900.97,26.53,6.54,0,1142.4,80,0.816094039,666.4
1910,845.01,26.56,6.49,0,976.8,80,0.793413838,569.8
1911,778.66,26.6,6.62,0,742.8,80,0.584020559,433.3
1912,581.14,26.68,6.9,0,440.4,80,0.227240825,256.9
1913,339.71,26.76,7.28,0,147.6,80,0.269567541,86.1
1914,71.26,26.81,7.56,0,0,80,0.391507325,0
1915,0,26.84,7.7,0,0,80,0.853596015,0
1916,0,26.88,7.69,0,0,80,0.258241489,0
1917,0,26.9,7.61,0,0,80,0.203324249,0
1918,0,26.86,7.61,0,0,80,0.3486275,0
1919,0,26.83,7.65,0,0,80,0.095094694,0
1920,0,26.82,7.76,0,0,81,0.327477574,0
1921,0,26.81,7.95,0,0,81,0.868761526,0
1922,0,26.81,8.15,0,0,81,0.466454887,0
1923,0,26.85,8.34,0,0,81,0.653888662,0
1924,0,26.91,8.42,0,0,81,0.131157198,0
1925,0,26.96,8.42,0,0,81,0.90505466,0
1926,0,27.01,8.43,0,98.4,81,0.245132633,57.4
1927,10.04,27.04,8.48,0,422.4,81,0.053302527,246.4
1928,142.4,27.15,8.54,0,760.8,81,0.97771699,443.8
1929,373.06,27.26,8.54,0,992.4,81,0.5989799,578.9
1930,626.21,27.34,8.55,0,1153.2,81,0.358780429,672.7
1931,743.67,27.37,8.6,0,1.236,81,0.357577212,0.721
1932,857.2,27.35,8.56,0,1.2312,81,0.951325005,0.7182
1933,844.26,27.31,8.47,0,1142.4,81,0.7991376,666.4
1934,862.14,27.24,8.36,0,976.8,81,0.852097896,569.8
1935,745.91,27.16,8.24,0,742.8,81,0.860442952,433.3
1936,571.42,27.15,8.1,0,440.4,81,0.168919124,256.9
1937,430.82,27.2,8,0,147.6,81,0.958848926,86.1
1938,65.43,27.22,8.05,0,0,81,0.058723752,0
1939,0,27.17,8.2,0,0,81,0.855013675,0
1940,0,27.07,8.41,0,0,81,0.624104184,0
1941,0,26.99,8.62,0,0,81,0.461579319,0
1942,0,26.9,8.72,0,0,81,0.015198332,0
1943,0,26.81,8.69,0,0,81,0.89801929,0
1944,0,26.73,8.67,0,0,82,0.266234499,0
1945,0,26.67,8.74,0,0,82,0.09477553,0
1946,0,26.62,8.83,0,0,82,0.566778071,0
1947,0,26.62,8.88,0,0,82,0.914032504,0
1948,0,26.65,8.89,0,0,82,0.316802425,0
1949,0,26.71,8.85,0,0,82,0.572830398,0
1950,0,26.78,8.77,0,98.4,82,0.686427104,57.4
1951,12.27,26.84,8.68,0,422.4,82,0.546595742,246.4
1952,166.37,26.9,8.53,0,760.8,82,0.225176013,443.8
1953,384.25,26.98,8.42,0,992.4,82,0.628906299,578.9
1954,586.23,27.03,8.5,0,1153.2,82,0.40770966,672.7
1955,765.97,27.04,8.57,0,1.236,82,0.671195727,0.721
1956,887.57,27.02,8.58,0,1.2312,82,0.602913133,0.7182
1957,845.12,27.03,8.56,0,1142.4,82,0.912433056,666.4
1958,848.1,27.04,8.52,0,976.8,82,0.237053056,569.8
1959,786.16,27.08,8.46,0,742.8,82,0.269487751,433.3
1960,539.46,27.12,8.49,0,440.4,82,0.441273447,256.9
1961,395.93,27.15,8.71,0,147.6,82,0.679278991,86.1
1962,61.13,27.15,8.96,0,0,82,0.948899015,0
1963,0,27.15,9.08,0,0,82,0.773293821,0
1964,0,27.12,9.14,0,0,82,0.330621873,0
1965,0,27.12,9.18,0,0,82,0.452473944,0
1966,0,27.08,9.21,0,0,82,0.804495538,0
1967,0,27.03,9.19,0,0,82,0.867521738,0
1968,0,26.96,9.12,0,0,83,0.855814175,0
1969,0,26.87,9.09,0,0,83,0.530640101,0
1970,0,26.78,9.05,0,0,83,0.840484325,0
1971,0,26.74,8.9,0,0,83,0.819058966,0
1972,0,26.69,8.63,0,0,83,0.295623714,0
1973,0,26.7,8.43,0,0,83,0.793167994,0
1974,0,26.7,8.37,0,98.4,83,0.935364705,57.4
1975,8.85,26.74,8.33,0,422.4,83,0.948942251,246.4
1976,128.26,26.8,8.29,0,760.8,83,0.370415463,443.8
1977,290.43,26.83,8.25,0,992.4,83,0.289929504,578.9
1978,483.08,26.87,8.16,0,1153.2,83,0.792708731,672.7
1979,673.05,26.87,8.11,0,1.236,83,0.579811124,0.721
1980,658.86,26.85,8.03,0,1.2312,83,0.06981184,0.7182
1981,752.92,26.8,7.99,0,1142.4,83,0.034072693,666.4
1982,842.02,26.8,8.05,0,976.8,83,0.747384844,569.8
1983,745.51,26.82,8.05,0,742.8,83,0.489430721,433.3
1984,460.43,26.82,7.94,0,440.4,83,0.000877992,256.9
1985,393.07,26.85,7.91,0,147.6,83,0.069940011,86.1
1986,57.47,26.84,7.93,0,0,83,0.109276374,0
1987,0,26.84,7.94,0,0,83,0.626931293,0
1988,0,26.86,7.95,0,0,83,0.832619239,0
1989,0,26.89,7.95,0,0,83,0.78697581,0
1990,0,26.94,7.92,0,0,83,0.054087131,0
1991,0,26.97,7.89,0,0,83,0.641273063,0
1992,0,26.9,7.88,0,0,84,0.299027657,0
1993,0,26.81,7.93,0,0,84,0.551250534,0
1994,0,26.73,8.1,0,0,84,0.78706301,0
1995,0,26.69,8.29,0,0,84,0.338294621,0
1996,0,26.67,8.39,0,0,84,0.05312104,0
1997,0,26.67,8.4,0,0,84,0.654224967,0
1998,0,26.69,8.37,0,98.4,84,0.593354968,57.4
1999,13.55,26.71,8.28,0,422.4,84,0.672261487,246.4
2000,171.55,26.75,8.13,0,760.8,84,0.712622533,443.8
2001,376.59,26.81,7.98,0,992.4,84,0.439044361,578.9
2002,561.17,26.88,7.8,0,1153.2,84,0.181540509,672.7
2003,753.34,26.9,7.61,0,1.236,84,0.346158932,0.721
2004,873.19,26.9,7.39,0,1.2312,84,0.413744729,0.7182
2005,913.61,26.9,7.21,0,1142.4,84,0.318135554,666.4
2006,840.98,26.87,7.13,0,976.8,84,0.798067354,569.8
2007,769.36,26.87,7.1,0,742.8,84,0.649499638,433.3
2008,571.03,26.87,7.24,0,440.4,84,0.338584765,256.9
2009,416.62,26.84,7.47,0,147.6,84,0.792319166,86.1
2010,66.57,26.83,7.68,0,0,84,0.550368068,0
2011,0,26.86,7.88,0,0,84,0.890801087,0
2012,0,26.91,8.03,0,0,84,0.714323741,0
2013,0,26.94,8.13,0,0,84,0.346207653,0
2014,0,26.94,8.21,0,0,84,0.60866586,0
2015,0,26.91,8.22,0,0,84,0.025625555,0
2016,0,26.86,8.21,0,0,85,0.044697832,0
2017,0,26.76,8.24,0,0,85,0.392668074,0
2018,0,26.69,8.26,0,0,85,0.059566796,0
2019,0,26.68,8.33,0,0,85,0.87723515,0
2020,0,26.71,8.44,0,0,85,0.54448594,0
2021,0,26.78,8.64,0,0,85,0.502734925,0
2022,0,26.84,8.91,0,98.4,85,0.367343057,57.4
2023,14.08,26.9,9.13,0,422.4,85,0.627387066,246.4
2024,167.71,26.96,9.22,0,760.8,85,0.424390977,443.8
2025,394.35,27.02,9.22,0,992.4,85,0.356179097,578.9
2026,621.58,27.06,9.15,0,1153.2,85,0.305677377,672.7
2027,780.47,27.11,9.01,0,1.236,85,0.654927638,0.721
2028,873.03,27.12,8.82,0,1.2312,85,0.675143162,0.7182
2029,916.17,27.12,8.57,0,1142.4,85,0.997593139,666.4
2030,890.73,27.13,8.34,0,976.8,85,0.545428057,569.8
2031,754.51,27.14,8.18,0,742.8,85,0.386736026,433.3
2032,622.74,27.15,8.1,0,440.4,85,0.326863023,256.9
2033,385.58,27.21,8.09,0,147.6,85,0.624690032,86.1
2034,63.5,27.25,8.19,0,0,85,0.618548057,0
2035,0,27.3,8.3,0,0,85,0.01913322,0
2036,0,27.3,8.42,0,0,85,0.589370342,0
2037,0,27.28,8.54,0,0,85,0.433463922,0
2038,0,27.23,8.53,0,0,85,0.435308826,0
2039,0,27.19,8.53,0,0,85,0.842999908,0
2040,0,27.13,8.55,0,0,86,0.206764583,0
2041,0,27.09,8.6,0,0,86,0.064581794,0
2042,0,27.06,8.66,0,0,86,0.955858821,0
2043,0,27.06,8.64,0,0,86,0.472691813,0
2044,0,27.04,8.68,0,0,86,0.17201793,0
2045,0,27.02,8.71,0,0,86,0.730024295,0
2046,0,26.98,8.67,0,98.4,86,0.82609015,57.4
2047,14.55,26.99,8.6,0,422.4,86,0.563430769,246.4
2048,167.13,27.05,8.53,0,760.8,86,0.783574718,443.8
2049,398.25,27.11,8.46,0,992.4,86,0.062761269,578.9
2050,631.9,27.15,8.43,0,1153.2,86,0.952792737,672.7
2051,775.31,27.17,8.38,0,1.236,86,0.503816691,0.721
2052,846.11,27.17,8.26,0,1.2312,86,0.976931077,0.7182
2053,932.88,27.15,8.1,0,1142.4,86,0.832243422,666.4
2054,921.01,27.11,7.9,0,976.8,86,0.853587728,569.8
2055,753.81,27.05,7.65,0,742.8,86,0.02490713,433.3
2056,662.78,27.07,7.47,0,440.4,86,0.875705491,256.9
2057,420.65,27.12,7.51,0,147.6,86,0.652127221,86.1
2058,64.14,27.18,7.71,0,0,86,0.89161912,0
2059,0,27.22,7.99,0,0,86,0.644006026,0
2060,0,27.24,8.31,0,0,86,0.136488846,0
2061,0,27.25,8.57,0,0,86,0.50638721,0
2062,0,27.19,8.71,0,0,86,0.950366127,0
2063,0,27.07,8.71,0,0,86,0.839457561,0
2064,0,26.95,8.62,0,0,87,0.212638966,0
2065,0,26.85,8.54,0,0,87,0.588682999,0
2066,0,26.76,8.45,0,0,87,0.348477575,0
2067,0,26.71,8.32,0,0,87,0.158837412,0
2068,0,26.73,8.23,0,0,87,0.967828505,0
2069,0,26.78,8.18,0,0,87,0.940873723,0
2070,0,26.82,8.23,0,98.4,87,0.442509917,57.4
2071,16.07,26.8,8.28,0,422.4,87,0.68492068,246.4
2072,166.9,26.8,8.32,0,760.8,87,0.58222007,443.8
2073,413.5,26.85,8.28,0,992.4,87,0.817165148,578.9
2074,617.96,26.92,8.13,0,1153.2,87,0.627771394,672.7
2075,759.85,26.94,8.08,0,1.236,87,0.648896524,0.721
2076,856.3,26.94,8.03,0,1.2312,87,0.408938091,0.7182
2077,820.06,26.94,7.93,0,1142.4,87,0.759279504,666.4
2078,892.22,26.94,7.91,0,976.8,87,0.418097409,569.8
2079,748.9,26.93,8.02,0,742.8,87,0.651558341,433.3
2080,620.85,26.94,8.12,0,440.4,87,0.861830505,256.9
2081,418.05,27.01,8.12,0,147.6,87,0.715939757,86.1
2082,62.96,27.05,8.03,0,0,87,0.459112163,0
2083,0,27.04,7.92,0,0,87,0.669673194,0
2084,0,27.03,7.81,0,0,87,0.837712955,0
2085,0,26.98,7.71,0,0,87,0.112065293,0
2086,0,26.91,7.57,0,0,87,0.542193681,0
2087,0,26.83,7.47,0,0,87,0.138549642,0
2088,0,26.76,7.35,0,0,88,0.428408088,0
2089,0,26.71,7.27,0,0,88,0.943712373,0
2090,0,26.72,7.37,0,0,88,0.168530674,0
2091,0,26.73,7.53,0,0,88,0.382926371,0
2092,0,26.78,7.68,0,0,88,0.227648779,0
2093,0,26.87,7.79,0,0,88,0.289954685,0
2094,0,26.93,7.93,0,98.4,88,0.886469461,57.4
2095,16.6,27.01,7.95,0,422.4,88,0.861923333,246.4
2096,180.64,27.1,7.77,0,760.8,88,0.788356386,443.8
2097,400.71,27.13,7.53,0,992.4,88,0.847966435,578.9
2098,632.14,27.11,7.44,0,1153.2,88,0.940962866,672.7
2099,806.31,26.99,7.41,0,1.236,88,0.394888283,0.721
2100,880.79,26.9,7.3,0,1.2312,88,0.620910462,0.7182
2101,961.2,26.83,7.15,0,1142.4,88,0.436774785,666.4
2102,920.11,26.82,7.02,0,976.8,88,0.3854395,569.8
2103,830.33,26.83,6.95,0,742.8,88,0.50054474,433.3
2104,644.59,26.93,6.87,0,440.4,88,0.138033226,256.9
2105,411.02,27.02,6.86,0,147.6,88,0.310365148,86.1
2106,74.57,27.08,6.97,0,0,88,0.275089387,0
2107,0,27.14,7.1,0,0,88,0.096382796,0
2108,0,27.19,7.26,0,0,88,0.982020831,0
2109,0,27.19,7.39,0,0,88,0.663542997,0
2110,0,27.17,7.53,0,0,88,0.865854581,0
2111,0,27.14,7.56,0,0,88,0.176329498,0
2112,0,27.1,7.55,0,0,89,0.444211705,0
2113,0,27.08,7.57,0,0,89,0.261517276,0
2114,0,27.05,7.66,0,0,89,0.769599985,0
2115,0,26.99,7.84,0,0,89,0.6397193,0
2116,0,26.92,7.99,0,0,89,0.692652678,0
2117,0,26.94,8.07,0,0,89,0.03178729,0
2118,0,26.98,8.14,0,98.4,89,0.275070636,57.4
2119,17.83,27.03,8.22,0,422.4,89,0.570773379,246.4
2120,189.13,27.1,8.24,0,760.8,89,0.166550168,443.8
2121,415.36,27.16,8.17,0,992.4,89,0.590115906,578.9
2122,650.95,27.22,8.08,0,1153.2,89,0.146085977,672.7
2123,829.14,27.26,8,0,1.236,89,0.414924606,0.721
2124,950.29,27.27,7.9,0,1.2312,89,0.74769992,0.7182
2125,991.31,27.18,7.78,0,1142.4,89,0.939615885,666.4
2126,889.57,27.04,7.6,0,976.8,89,0.131881098,569.8
2127,839.76,26.94,7.29,0,742.8,89,0.397014557,433.3
2128,665.91,26.94,6.97,0,440.4,89,0.822169958,256.9
2129,417.74,26.98,6.85,0,147.6,89,0.922243404,86.1
2130,62.76,26.98,6.94,0,0,89,0.662692422,0
2131,0,26.96,7.15,0,0,89,0.676494813,0
2132,0,26.9,7.35,0,0,89,0.992433168,0
2133,0,26.83,7.45,0,0,89,0.576747664,0
2134,0,26.74,7.35,0,0,89,0.737477406,0
2135,0,26.65,7.11,0,0,89,0.73353023,0
2136,0,26.57,6.88,0,0,90,0.073731376,0
2137,0,26.51,6.67,0,0,90,0.435852861,0
2138,0,26.45,6.54,0,0,90,0.690946131,0
2139,0,26.42,6.54,0,0,90,0.883481264,0
2140,0,26.41,6.64,0,0,90,0.195435991,0
2141,0,26.38,6.78,0,0,90,0.798483731,0
2142,0,26.35,6.88,0,98.4,90,0.769129326,57.4
2143,18.21,26.36,6.84,0,422.4,90,0.943343126,246.4
2144,174.89,26.38,6.63,0,760.8,90,0.732153287,443.8
2145,385.66,26.44,6.26,0,992.4,90,0.764906263,578.9
2146,604.49,26.48,5.96,0,1153.2,90,0.531582485,672.7
2147,741,26.49,5.75,0,1.236,90,0.216596383,0.721
2148,871.27,26.48,5.53,0,1.2312,90,0.765111629,0.7182
2149,969.02,26.44,5.27,0,1142.4,90,0.800927266,666.4
2150,898.39,26.4,5.02,0,976.8,90,0.751398184,569.8
2151,828.35,26.34,4.83,0,742.8,90,0.82426421,433.3
2152,651.25,26.32,4.68,0,440.4,90,0.066438462,256.9
2153,438.21,26.28,4.58,0,147.6,90,0.88952033,86.1
2154,65.73,26.23,4.54,0,0,90,0.783062488,0
2155,0,26.17,4.55,0,0,90,0.467152077,0
2156,0,26.12,4.62,0,0,90,0.624263586,0
2157,0,26.07,4.75,0,0,90,0.251087039,0
2158,0,26,4.89,0,0,90,0.340690014,0
2159,0,25.87,4.95,0,0,90,0.583066511,0
2160,0,25.68,4.92,0,0,91,0.53790615,0
2161,0,25.51,4.89,0,0,91,0.876789902,0
2162,0,25.39,4.9,0,0,91,0.855965274,0
2163,0,25.33,4.98,0,0,91,0.481946104,0
2164,0,25.36,5.06,0,0,91,0.830871691,0
2165,0,25.44,5.12,0,0,91,0.564271172,0
2166,0,25.48,5.15,0,98.4,91,0.962421296,57.4
2167,15.92,25.48,5.17,0,422.4,91,0.459721394,246.4
2168,180.82,25.53,5.06,0,760.8,91,0.505815535,443.8
2169,331.88,25.62,4.83,0,992.4,91,0.350217174,578.9
2170,560.53,25.73,4.52,0,1153.2,91,0.44948204,672.7
2171,737.43,25.83,4.17,0,1.236,91,0.539589688,0.721
2172,920.7,25.84,3.85,0,1.2312,91,0.29795247,0.7182
2173,890.95,25.87,3.56,0,1142.4,91,0.464301975,666.4
2174,918.88,25.9,3.34,0,976.8,91,0.651518921,569.8
2175,813.47,25.97,3.22,0,742.8,91,0.472542283,433.3
2176,645.61,26.05,3.4,0,440.4,91,0.626157355,256.9
2177,422.6,26.15,3.82,0,147.6,91,0.826323397,86.1
2178,60.93,26.23,4.21,0,0,91,0.018761067,0
2179,0,26.28,4.53,0,0,91,0.239269244,0
2180,0,26.33,4.8,0,0,91,0.374226637,0
2181,0,26.35,4.99,0,0,91,0.935618857,0
2182,0,26.33,5.04,0,0,91,0.971473402,0
2183,0,26.31,4.96,0,0,91,0.316507026,0
2184,0,26.25,4.79,0,0,92,0.670817757,0
2185,0,26.19,4.58,0,0,92,0.864676401,0
2186,0,26.15,4.43,0,0,92,0.818301688,0
2187,0,26.15,4.33,0,0,92,0.299643766,0
2188,0,26.15,4.21,0,0,92,0.466602252,0
2189,0,26.15,4.09,0,0,92,0.745408053,0
2190,0,26.19,4.04,0,98.4,92,0.134961328,57.4
2191,21.2,26.23,4.02,0,422.4,92,0.692363729,246.4
2192,195.91,26.32,4.03,0,760.8,92,0.596090921,443.8
2193,417.43,26.39,4,0,992.4,92,0.385073627,578.9
2194,622.24,26.41,3.96,0,1153.2,92,0.604952903,672.7
2195,787.26,26.41,3.94,0,1.236,92,0.752353852,0.721
2196,907.97,26.36,3.88,0,1.2312,92,0.419158489,0.7182
2197,875.87,26.3,3.83,0,1142.4,92,0.119041274,666.4
2198,870.25,26.23,3.8,0,976.8,92,0.449874688,569.8
2199,777.5,26.15,3.81,0,742.8,92,0.754555547,433.3
2200,629.87,26.12,3.88,0,440.4,92,0.776025537,256.9
2201,439.14,26.14,4.03,0,147.6,92,0.370327136,86.1
2202,61.67,26.17,4.22,0,0,92,0.686030406,0
2203,0,26.19,4.4,0,0,92,0.97531278,0
2204,0,26.23,4.55,0,0,92,0.058292002,0
2205,0,26.25,4.65,0,0,92,0.577910073,0
2206,0,26.22,4.64,0,0,92,0.983286144,0
2207,0,26.15,4.6,0,0,92,0.444688681,0
2208,0,26.05,4.62,0,0,93,0.361563408,0
2209,0,25.95,4.7,0,0,93,0.767061156,0
2210,0,25.87,4.82,0,0,93,0.31534843,0
2211,0,25.82,4.95,0,0,93,0.121344984,0
2212,0,25.81,5.1,0,0,93,0.795000549,0
2213,0,25.84,5.25,0,0,93,0.327736739,0
2214,0,25.86,5.41,0,98.4,93,0.891371703,57.4
2215,17.59,25.9,5.54,0,422.4,93,0.978759006,246.4
2216,194.53,25.95,5.62,0,760.8,93,0.158072387,443.8
2217,415.3,25.98,5.58,0,992.4,93,0.744956149,578.9
2218,595.65,25.95,5.44,0,1153.2,93,0.227407097,672.7
2219,803.7,25.87,5.24,0,1.236,93,0.083606433,0.721
2220,913.59,25.81,4.97,0,1.2312,93,0.923864474,0.7182
2221,984.1,25.74,4.65,0,1142.4,93,0.521855066,666.4
2222,903.63,25.73,4.36,0,976.8,93,0.207375258,569.8
2223,775.56,25.74,4.24,0,742.8,93,0.925633615,433.3
2224,651.74,25.79,4.31,0,440.4,93,0.922263467,256.9
2225,423.69,25.87,4.53,0,147.6,93,0.951150169,86.1
2226,66.91,25.94,4.82,0,0,93,0.869862233,0
2227,0,25.98,5.12,0,0,93,0.128789354,0
2228,0,26.04,5.35,0,0,93,0.062388311,0
2229,0,26.06,5.47,0,0,93,0.439392152,0
2230,0,26.07,5.39,0,0,93,0.986468839,0
2231,0,26.01,5.17,0,0,93,0.310671791,0
2232,0,25.92,4.89,0,0,94,0.650916833,0
2233,0,25.83,4.62,0,0,94,0.487044902,0
2234,0,25.76,4.48,0,0,94,0.67427395,0
2235,0,25.67,4.49,0,0,94,0.388623745,0
2236,0,25.65,4.6,0,0,94,0.52142234,0
2237,0,25.69,4.72,0,0,94,0.305292301,0
2238,0,25.73,4.87,0,98.4,94,0.084121609,57.4
2239,23.24,25.77,4.97,0,422.4,94,0.484290301,246.4
2240,191.95,25.87,4.94,0,760.8,94,0.932070019,443.8
2241,415.39,25.97,4.77,0,992.4,94,0.181926576,578.9
2242,571.81,26.05,4.56,0,1153.2,94,0.087508303,672.7
2243,772.22,26.11,4.38,0,1.236,94,0.827263939,0.721
2244,734.03,26.16,4.19,0,1.2312,94,0.251890884,0.7182
2245,769.43,26.19,4.01,0,1142.4,94,0.275617763,666.4
2246,843.76,26.23,3.91,0,976.8,94,0.689992543,569.8
2247,741.34,26.26,3.92,0,742.8,94,0.538240454,433.3
2248,567.07,26.28,3.98,0,440.4,94,0.843635175,256.9
2249,419.09,26.3,4.11,0,147.6,94,0.686567021,86.1
2250,72.25,26.3,4.38,0,0,94,0.392781693,0
2251,0,26.3,4.68,0,0,94,0.070703939,0
2252,0,26.29,4.94,0,0,94,0.27037247,0
2253,0,26.27,5.19,0,0,94,0.905773749,0
2254,0,26.21,5.51,0,0,94,0.58168593,0
2255,0,26.05,5.74,0,0,94,0.103750167,0
2256,0,25.89,5.76,0,0,95,0.733517416,0
2257,0,25.75,5.68,0,0,95,0.740785742,0
2258,0,25.65,5.61,0,0,95,0.769011715,0
2259,0,25.57,5.65,0,0,95,0.210060329,0
2260,0,25.56,5.7,0,0,95,0.876184663,0
2261,0,25.66,5.63,0,0,95,0.797118273,0
2262,0,25.8,5.55,0,98.4,95,0.116593268,57.4
2263,22.1,25.98,5.38,0,422.4,95,0.755574981,246.4
2264,162.73,26.14,5.23,0,760.8,95,0.183202641,443.8
2265,351.64,26.3,5.06,0,992.4,95,0.532906146,578.9
2266,534.9,26.36,4.92,0,1153.2,95,0.525549824,672.7
2267,785.54,26.37,4.76,0,1.236,95,0.165376106,0.721
2268,908.2,26.33,4.52,0,1.2312,95,0.588092033,0.7182
2269,931.2,26.29,4.33,0,1142.4,95,0.350477088,666.4
2270,886.21,26.25,4.23,0,976.8,95,0.384408387,569.8
2271,706.1,26.22,4.17,0,742.8,95,0.885950909,433.3
2272,612.29,26.19,4.18,0,440.4,95,0.714772609,256.9
2273,423.21,26.17,4.25,0,147.6,95,0.912838093,86.1
2274,63.25,26.12,4.36,0,0,95,0.262164116,0
2275,0,26.1,4.51,0,0,95,0.184964771,0
2276,0,26.12,4.65,0,0,95,0.436855568,0
2277,0,26.19,4.78,0,0,95,0.226867913,0
2278,0,26.23,4.91,0,0,95,0.645175578,0
2279,0,26.23,5.05,0,0,95,0.206493083,0
2280,0,26.19,5.14,0,0,96,0.724731467,0
2281,0,26.14,5.2,0,0,96,0.953537148,0
2282,0,26.12,5.23,0,0,96,0.454656316,0
2283,0,26.11,5.25,0,0,96,0.781017143,0
2284,0,26.13,5.27,0,0,96,0.86454436,0
2285,0,26.15,5.32,0,0,96,0.867545952,0
2286,0,26.2,5.43,0,98.4,96,0.842329403,57.4
2287,19.65,26.26,5.54,0,422.4,96,0.962653679,246.4
2288,155.5,26.35,5.62,0,760.8,96,0.088528169,443.8
2289,378.01,26.43,5.66,0,992.4,96,0.306733414,578.9
2290,539.49,26.44,5.53,0,1153.2,96,0.596607758,672.7
2291,775.37,26.38,5.29,0,1.236,96,0.397289021,0.721
2292,882.41,26.32,5.01,0,1.2312,96,0.995793309,0.7182
2293,965.38,26.26,4.73,0,1142.4,96,0.799407901,666.4
2294,828.04,26.2,4.52,0,976.8,96,0.894273045,569.8
2295,824.24,26.19,4.42,0,742.8,96,0.567693205,433.3
2296,634.52,26.23,4.38,0,440.4,96,0.222715942,256.9
2297,414.56,26.3,4.4,0,147.6,96,0.642633481,86.1
2298,68.44,26.37,4.39,0,0,96,0.68430299,0
2299,0,26.48,4.36,0,0,96,0.00974551,0
